gvkey,datadate,fyearq,fqtr,tic,cusip,conm,curcdq,Current Assets Total - Q,Assets Total - Q,Common - Ordinary Equity Total - Q,Cash - Q,Long term debt total - Q,Current liabilities total - Q,Liabilities total - Q,Revenue total - Q,Sales total - Q,Working Capital - Q,R&D expense - Q,SG&A expense - Q,Capital expenditure - Y,Revenue total - Y,Sales total - Y,R&D expenditure - Y,SG&A expense - Y,sic,state
110760,20151231,2015,4,AXTI,00246W103,AXT INC,USD,96.888,151.896,128.439,24.875,0,12.841,14.335,18.057,18.057,84.047,1.377,4.756,4.15,77.502,77.502,5.664,20.528,3674,CA
110760,20160331,2016,1,AXTI,00246W103,AXT INC,USD,97.039,152.727,129.017,25.067,0,13.391,14.705,18.713,18.713,83.648,1.381,4.755,0.795,18.713,18.713,1.381,4.755,3674,CA
110760,20160630,2016,2,AXTI,00246W103,AXT INC,USD,98.337,151.43,128.604,26.115,0,13.219,14.389,20.495,20.495,85.118,1.472,4.891,1.695,39.208,39.208,2.853,9.646,3674,CA
110760,20160930,2016,3,AXTI,00246W103,AXT INC,USD,101.6,152.928,131.225,29.661,0,12.288,13.314,21.872,21.872,89.312,1.566,4.879,2.2,61.08,61.08,4.419,14.525,3674,CA
110760,20161231,2016,4,AXTI,00246W103,AXT INC,USD,107.286,154.246,132.379,36.152,0,13.05,13.955,20.269,20.269,94.236,1.431,5.205,2.728,81.349,81.349,5.85,19.73,3674,CA
110760,20170331,2017,1,AXTI,00246W103,AXT INC,USD,138.661,187.417,163.427,56.512,0,16.065,16.728,20.616,20.616,122.596,1.124,4.917,0.268,20.616,20.616,1.124,4.917,3674,CA
110760,20170630,2017,2,AXTI,00246W103,AXT INC,USD,143.245,191.772,166.481,56.483,0,17.552,18.059,23.557,23.557,125.693,1.019,4.961,1.831,44.173,44.173,2.143,9.878,3674,CA
110760,20170930,2017,3,AXTI,00246W103,AXT INC,USD,135.986,199.622,172.859,48.078,0,18.783,19.205,28.168,28.168,117.203,1.41,5.894,16.557,72.341,72.341,3.553,15.772,3674,CA
110760,20171231,2017,4,AXTI,00246W103,AXT INC,USD,140.521,211.2,180.288,44.352,0,22.594,22.883,26.332,26.332,117.927,1.274,6.064,21.356,98.673,98.673,4.827,21.836,3674,CA
110760,20180331,2018,1,AXTI,00246W103,AXT INC,USD,133.557,216.307,186.135,39.189,0,21.239,21.568,24.419,24.419,112.318,1.42,5.642,11.849,24.419,24.419,1.42,5.642,3674,CA
110760,20180630,2018,2,AXTI,00246W103,AXT INC,USD,137.47,219.681,186.134,29.698,0,25.852,26.148,27.12,27.12,111.618,1.5,6.487,21.92,51.539,51.539,2.92,12.129,3674,CA
110760,20180930,2018,3,AXTI,00246W103,AXT INC,USD,132.595,220.449,187.593,18.035,0,25.411,25.731,28.626,28.626,107.184,1.668,6.283,34.289,80.165,80.165,4.588,18.412,3674,CA
110760,20181231,2018,4,AXTI,00246W103,AXT INC,USD,128.54,223.524,187.303,16.526,0,28.709,28.992,22.232,22.232,99.831,1.309,6.488,40.539,102.397,102.397,5.897,24.9,3674,CA
111965,20130331,2013,1,GNVC,37246C406,GENVEC INC,USD,13.031,14.241,11.031,3.958,0,3.21,3.21,1.207,1.207,9.821,2.354,,0.229,1.207,1.207,2.354,,2834,MD
111965,20130630,2013,2,GNVC,37246C406,GENVEC INC,USD,11.092,12.188,8.217,5.84,0,3.971,3.971,0.748,0.748,7.121,1.377,,0.363,1.955,1.955,3.731,,2834,MD
111965,20130930,2013,3,GNVC,37246C406,GENVEC INC,USD,7.576,8.657,5.533,4.97,0,3.124,3.124,1.582,1.582,4.452,1.619,,0.363,3.537,3.537,5.35,,2834,MD
111965,20131231,2013,4,GNVC,37246C406,GENVEC INC,USD,6.643,7.254,4.61,5.249,0,2.644,2.644,0.145,0.145,3.999,0.142,,0.376,3.682,3.682,5.492,,2834,MD
111965,20140331,2014,1,GNVC,37246C406,GENVEC INC,USD,17.61,18.133,14.524,15.191,0,3.583,3.609,2.131,2.131,14.027,0.698,,0.034,2.131,2.131,0.698,,2834,MD
111965,20140630,2014,2,GNVC,37246C406,GENVEC INC,USD,15.122,15.62,12.875,5.082,0,2.693,2.745,0.129,0.129,12.429,0.48,,0.039,2.26,2.26,1.178,,2834,MD
111965,20140930,2014,3,GNVC,37246C406,GENVEC INC,USD,13.368,13.759,11.441,4.035,0,2.24,2.318,0.252,0.252,11.128,0.523,,0.039,2.512,2.512,1.701,,2834,MD
111965,20141231,2014,4,GNVC,37246C406,GENVEC INC,USD,15.236,15.609,13.298,7.968,0,2.222,2.311,3.529,3.529,13.014,0.563,,0.044,6.041,6.041,2.264,,2834,MD
111965,20150331,2015,1,GNVC,37246C406,GENVEC INC,USD,13.329,13.679,11.971,7.15,0,1.613,1.708,0.405,0.405,11.716,0.648,,0,0.405,0.405,0.648,,2834,MD
111965,20150630,2015,2,GNVC,37246C406,GENVEC INC,USD,11.826,12.188,10.301,6.699,0,1.794,1.887,0.127,0.127,10.032,0.675,,0.036,0.532,0.532,1.323,,2834,MD
111965,20150930,2015,3,GNVC,37246C406,GENVEC INC,USD,10.507,10.852,9.068,6.579,0,1.693,1.784,0.193,0.193,8.814,0.705,,0.044,0.725,0.725,2.028,,2834,MD
111965,20151231,2015,4,GNVC,37246C406,GENVEC INC,USD,9.087,9.463,7.68,7.015,0,1.694,1.783,0.16,0.16,7.393,0.523,,0.1,0.885,0.885,2.551,,2834,MD
111965,20160331,2016,1,GNVC,37246C406,GENVEC INC,USD,7.297,7.647,6.027,6.333,0,1.534,1.62,0.29,0.29,5.763,0.737,,0,0.29,0.29,0.737,,2834,MD
111965,20160630,2016,2,GNVC,37246C406,GENVEC INC,USD,10.198,10.526,7.087,9.63,0,1.408,3.439,0.026,0.026,8.79,0.568,,0,0.316,0.316,1.305,,2834,MD
111965,20160930,2016,3,GNVC,37246C406,GENVEC INC,USD,8.941,9.268,6.045,4.892,0,1.491,3.223,0.173,0.173,7.45,0.522,,0.021,0.489,0.489,1.827,,2834,MD
111965,20161231,2016,4,GNVC,37246C406,GENVEC INC,USD,7.458,7.707,4.705,3.667,0,1.847,3.002,0.022,0.022,5.611,0.672,,0.019,0.511,0.511,2.499,,2834,MD
111965,20170331,2017,1,GNVC,37246C406,GENVEC INC,USD,4.593,4.906,0.583,2.536,0,2.195,4.323,0.114,0.114,2.398,0.767,,0.087,0.114,0.114,0.767,,2834,MD
112158,20130331,2013,1,CLS,15101Q108,CELESTICA INC,USD,2111.5,2643.4,1344.4,531.3,0,1165.7,1299,1372.4,1372.4,945.8,3.2,59.9,10.6,1372.4,1372.4,3.2,59.9,3674,ON
112158,20130630,2013,2,CLS,15101Q108,CELESTICA INC,USD,2178.9,2705.5,1359.9,553.5,0,1214.8,1345.6,1495.1,1495.1,964.1,4.5,57.1,28.7,2867.5,2867.5,7.7,117,3674,ON
112158,20130930,2013,3,CLS,15101Q108,CELESTICA INC,USD,2189.9,2714.4,1401.2,546.8,0,1177.5,1313.2,1491.9,1491.9,1012.4,4.2,61,45.3,4359.4,4359.4,11.9,178,3674,ON
112158,20131231,2013,4,CLS,15101Q108,CELESTICA INC,USD,2120.5,2638.9,1402,544.3,0,1109.2,1236.9,1436.7,1436.7,1011.3,5.5,61.7,52.8,5796.1,5796.1,17.4,239.7,3674,ON
112158,20140331,2014,1,CLS,15101Q108,CELESTICA INC,USD,2066.8,2590.7,1425.1,489.2,0,1035.7,1165.6,1312.4,1312.4,1031.1,3.9,58.9,14.1,1312.4,1312.4,3.9,58.9,3674,ON
112158,20140630,2014,2,CLS,15101Q108,CELESTICA INC,USD,2147.2,2673.3,1468.6,519.1,0,1077.2,1204.7,1471.5,1471.5,1070,5.6,59.2,35,2783.9,2783.9,9.5,118.1,3674,ON
112158,20140930,2014,3,CLS,15101Q108,CELESTICA INC,USD,2149,2666.3,1459.6,578.2,0,1071.7,1206.7,1423.1,1423.1,1077.3,5.2,54,44.7,4207,4207,14.7,172.1,3674,ON
112158,20141231,2014,4,CLS,15101Q108,CELESTICA INC,USD,2104.2,2583.6,1394.9,565,0,1054.3,1188.7,1424.3,1424.3,1049.9,5,57.9,61.3,5631.3,5631.3,19.7,230,3674,ON
112158,20150331,2015,1,CLS,15101Q108,CELESTICA INC,USD,2099.4,2579.3,1401.3,569.2,0,1044.8,1178,1298.5,1298.5,1054.6,6.2,61.6,12.7,1298.5,1298.5,6.2,61.6,3674,ON
112158,20150630,2015,2,CLS,15101Q108,CELESTICA INC,USD,2128.4,2624.7,1088.5,496.8,230.4,1173.3,1536.2,1417.3,1417.3,955.1,5.2,55.3,31.2,2715.8,2715.8,11.4,116.9,3674,ON
112158,20150930,2015,3,CLS,15101Q108,CELESTICA INC,USD,2091.8,2603.6,1086.3,495.7,231.2,1138.1,1517.3,1408.5,1408.5,953.7,5.3,55.5,46.8,4124.3,4124.3,16.7,172.4,3674,ON
112158,20151231,2015,4,CLS,15101Q108,CELESTICA INC,USD,2124,2612,1091,545.3,250.6,1133.4,1521,1514.9,1514.9,990.6,6.5,58.3,62.8,5639.2,5639.2,23.2,230.7,3674,ON
112158,20160331,2016,1,CLS,15101Q108,CELESTICA INC,USD,2137.9,2621.9,1117.9,511.5,243.5,1122.8,1504,1353.3,1353.3,1015.1,5.4,57.4,16.1,1353.3,1353.3,5.4,57.4,3674,ON
112158,20160630,2016,2,CLS,15101Q108,CELESTICA INC,USD,2246.8,2720.1,1162.1,472.9,211.7,1206.6,1558,1485.5,1485.5,1040.2,6.3,60.7,34.3,2838.8,2838.8,11.7,118.1,3674,ON
112158,20160930,2016,3,CLS,15101Q108,CELESTICA INC,USD,2345.4,2813.7,1211.3,542,204.6,1248.6,1602.4,1554,1554,1096.8,6.5,58,46.2,4392.8,4392.8,18.2,176.1,3674,ON
112158,20161231,2016,4,CLS,15101Q108,CELESTICA INC,USD,2346.5,2822.3,1238.8,557.2,188.7,1245.7,1583.5,1623.7,1623.7,1100.8,6.7,59.9,64.1,6016.5,6016.5,24.9,236,3674,ON
112158,20170331,2017,1,CLS,15101Q108,CELESTICA INC,USD,2356.4,2814.6,1273.7,558,186.3,1206.5,1540.9,1482.1,1482.1,1149.9,5.8,59.5,25.5,1482.1,1482.1,5.8,59.5,3674,ON
112158,20170630,2017,2,CLS,15101Q108,CELESTICA INC,USD,2387,2857.7,1321.7,582.7,179.7,1208.4,1536,1557.6,1557.6,1178.6,6.6,56.5,49.6,3039.7,3039.7,12.4,116,3674,ON
112158,20170930,2017,3,CLS,15101Q108,CELESTICA INC,USD,2392.6,2871.7,1357.5,527,173.2,1191.6,1514.2,1532.8,1532.8,1201,6.9,54.9,81.8,4572.5,4572.5,19.3,170.9,3674,ON
112158,20171231,2017,4,CLS,15101Q108,CELESTICA INC,USD,2455.5,2944.7,1350.7,515.2,166.5,1266.8,1594,1570.2,1570.2,1188.7,6.9,58,102.6,6142.7,6142.7,26.2,228.9,3674,ON
112158,20180331,2018,1,CLS,15101Q108,CELESTICA INC,USD,2486.7,2976,1355.7,435.7,160.3,1304.9,1620.3,1499.7,1499.7,1181.8,6,58.3,17.2,1499.7,1499.7,6,58.3,3674,ON
112158,20180630,2018,2,CLS,15101Q108,CELESTICA INC,USD,2652.5,3212.2,1290.4,401.4,347.1,1422.1,1921.8,1695.2,1695.2,1230.4,6.8,59.5,42.3,3194.9,3194.9,12.8,117.8,3674,ON
112158,20180930,2018,3,CLS,15101Q108,CELESTICA INC,USD,2751.3,3316.1,1288.6,457.7,350.6,1534.3,2027.5,1711.3,1711.3,1217,7.9,62.3,63.4,4906.2,4906.2,20.7,180.1,3674,ON
112158,20181231,2018,4,CLS,15101Q108,CELESTICA INC,USD,2823.5,3737.7,1332.3,422,650.2,1620.3,2405.4,1727,1727,1203.2,8.1,67.7,82.2,6633.2,6633.2,28.8,247.8,3674,ON
112408,20130331,2013,1,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20130630,2013,2,SKYEY,830808200,SKYEPHARMA PLC,USD,56.885,111.489,-104.645,28.595,136.282,53.691,216.134,47.607,47.607,3.194,8.061,11.103,0.152,47.607,47.607,8.061,11.103,2834,
112408,20130930,2013,3,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20131231,2013,4,SKYEY,830808200,SKYEPHARMA PLC,USD,67.622,123.642,-107.068,27.347,150.657,55.523,230.71,56.146,56.146,12.099,7.861,12.277,3.978,103.753,103.753,17.9,25.358,2834,
112408,20140331,2014,1,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20140630,2014,2,SKYEY,830808200,SKYEPHARMA PLC,USD,99.893,155.484,38.657,44.986,35.065,58.841,116.827,58.841,58.841,41.052,9.066,13.342,0.513,58.841,58.841,9.066,13.342,2834,
112408,20140930,2014,3,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20141231,2014,4,SKYEY,830808200,SKYEPHARMA PLC,USD,98.609,141.76,42.372,50.473,18.382,60.754,99.388,56.125,56.125,37.855,9.783,14.075,1.714,114.966,114.966,18.849,27.417,2834,
112408,20150331,2015,1,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20150630,2015,2,SKYEY,830808200,SKYEPHARMA PLC,USD,95.777,140.442,57.404,43.407,7.706,53.786,83.038,64.166,64.166,41.991,9.908,14.469,0.629,64.166,64.166,9.908,14.469,2834,
112408,20150930,2015,3,SKYEY,830808200,SKYEPHARMA PLC,USD,,,,,,,,,,,,,,,,,,2834,
112408,20151231,2015,4,SKYEY,830808200,SKYEPHARMA PLC,USD,102.485,152.179,73.583,60.606,7.078,56.035,78.596,77.248,77.248,46.45,12.064,16.793,5.161,141.414,141.414,21.972,31.262,2834,
112968,20130331,2013,1,MTEX,563771203,MANNATECH INC,USD,34.647,46.087,19.874,15.087,0.819,23.668,26.213,41.666,41.666,10.979,,32.677,0.079,41.666,41.666,,32.677,2834,TX
112968,20130630,2013,2,MTEX,563771203,MANNATECH INC,USD,37.353,48.979,20.863,17.787,0.7,25.73,28.116,44.801,44.801,11.623,,33.969,0.252,86.467,86.467,,66.646,2834,TX
112968,20130930,2013,3,MTEX,563771203,MANNATECH INC,USD,42.792,55.042,20.966,19.441,0.583,31.777,34.076,44.432,44.432,11.015,,34.304,0.524,130.899,130.899,,100.95,2834,TX
112968,20131231,2013,4,MTEX,563771203,MANNATECH INC,USD,43.674,56.061,23.452,20.395,0.45,30.058,32.609,46.524,46.524,13.616,1.6,33.5,0.602,177.423,177.423,1.6,134.45,2834,TX
112968,20140331,2014,1,MTEX,563771203,MANNATECH INC,USD,44.514,56.901,23.926,20.175,0.33,30.684,32.975,42.963,42.963,13.83,,31.8,0.123,42.963,42.963,,31.8,2834,TX
112968,20140630,2014,2,MTEX,563771203,MANNATECH INC,USD,51.907,65.858,23.987,26.478,0.247,39.397,41.871,46.302,46.302,12.51,,35.543,1.193,89.265,89.265,,67.343,2834,TX
112968,20140930,2014,3,MTEX,563771203,MANNATECH INC,USD,57.24,75.639,29.059,32.185,0.97,43.426,46.58,55.635,55.635,13.814,,36.693,2.173,144.9,144.9,,104.036,2834,TX
112968,20141231,2014,4,MTEX,563771203,MANNATECH INC,USD,49.363,67.398,31.376,27.999,0.852,33.008,36.022,45.181,45.181,16.355,1.6,33.345,1.534,190.081,190.081,1.6,137.381,2834,TX
112968,20150331,2015,1,MTEX,563771203,MANNATECH INC,USD,51.864,71.156,32.894,28.399,1.343,34.781,38.262,44.37,44.37,17.083,,32.91,0.787,44.37,44.37,,32.91,2834,TX
112968,20150630,2015,2,MTEX,563771203,MANNATECH INC,USD,54.78,74.445,35.932,30.663,1.26,35.017,38.513,46.726,46.726,19.763,,33.351,1.174,91.096,91.096,,66.261,2834,TX
112968,20150930,2015,3,MTEX,563771203,MANNATECH INC,USD,56.711,75.333,36.614,35.292,0.699,34.829,38.719,43.86,43.86,21.882,,32.94,1.583,134.956,134.956,,99.201,2834,TX
112968,20151231,2015,4,MTEX,563771203,MANNATECH INC,USD,49.885,68.642,38.564,31.994,1.681,26.379,30.078,45.311,45.311,23.506,1.7,33.027,1.979,180.267,180.267,1.7,132.228,2834,TX
112968,20160331,2016,1,MTEX,563771203,MANNATECH INC,USD,54.946,74.31,39.972,33.581,1.497,30.832,34.338,40.708,40.708,24.114,,31.34,0.709,40.708,40.708,,31.34,2834,TX
112968,20160630,2016,2,MTEX,563771203,MANNATECH INC,USD,57.486,77.037,39.699,36.921,1.273,33.955,37.338,48.81,48.81,23.531,,38.345,1.408,89.518,89.518,,69.685,2834,TX
112968,20160930,2016,3,MTEX,563771203,MANNATECH INC,USD,56.994,77.789,42.039,38.311,1.052,33.024,35.75,48.146,48.146,23.97,,37.396,1.676,137.664,137.664,,107.081,2834,TX
112968,20161231,2016,4,MTEX,563771203,MANNATECH INC,USD,50.762,71.188,38.885,28.687,0.828,29.981,32.303,42.64,42.64,20.781,1.4,33.663,2.286,180.304,180.304,1.4,140.744,2834,TX
112968,20170331,2017,1,MTEX,563771203,MANNATECH INC,USD,51.554,72.688,40.056,29.447,0.703,30.451,32.632,40.641,40.641,21.103,,32.911,0.361,40.641,40.641,,32.911,2834,TX
112968,20170630,2017,2,MTEX,563771203,MANNATECH INC,USD,54.243,74.759,40.811,35.561,0.468,32.037,33.948,47.686,47.686,22.206,,35.628,0.68,88.327,88.327,,68.539,2834,TX
112968,20170930,2017,3,MTEX,563771203,MANNATECH INC,USD,57.38,78.53,41.678,35.373,0.306,35.13,36.852,41.997,41.997,22.25,,32.656,1.076,130.324,130.324,,101.195,2834,TX
112968,20171231,2017,4,MTEX,563771203,MANNATECH INC,USD,56.248,76.242,40.241,37.682,0.144,33.445,36.001,46.372,46.372,22.803,1.2,34.751,1.34,176.696,176.696,1.2,135.946,2834,TX
112968,20180331,2018,1,MTEX,563771203,MANNATECH INC,USD,56.642,79.008,40.252,37.936,0.127,34.626,38.756,41.383,41.383,22.016,,32.42,0.282,41.383,41.383,,32.42,2834,TX
112968,20180630,2018,2,MTEX,563771203,MANNATECH INC,USD,47.408,70.64,31.262,28.775,0.935,34.535,39.378,45.137,45.137,12.873,,36.596,1.074,86.52,86.52,,69.016,2834,TX
112968,20180930,2018,3,MTEX,563771203,MANNATECH INC,USD,46.721,69.141,27.872,25.678,1.101,36.269,41.269,43.014,43.014,10.452,,31.832,1.895,129.534,129.534,,100.848,2834,TX
112968,20181231,2018,4,MTEX,563771203,MANNATECH INC,USD,42.387,62.198,25.324,21.845,0.955,33.614,36.874,44.024,44.024,8.773,1,34.955,2.338,173.558,173.558,1,135.803,2834,TX
114370,20130331,2012,4,IXYS,46600W106,IXYS CORP,USD,243.506,333.476,253.608,107.116,8.433,48.228,79.868,66.884,66.884,195.278,7.273,17.112,7.192,280.014,280.014,28.022,67.309,3674,CA
114370,20130630,2013,1,IXYS,46600W106,IXYS CORP,USD,228.893,366.385,257.69,85.829,7.674,63.006,108.695,71.186,71.186,165.887,7.687,17.529,1.566,71.186,71.186,7.687,17.529,3674,CA
114370,20130930,2013,2,IXYS,46600W106,IXYS CORP,USD,247.938,384.411,266.047,94.903,7.053,72.864,118.364,85.901,85.901,175.074,7.453,17.834,3.929,157.087,157.087,15.14,35.363,3674,CA
114370,20131231,2013,3,IXYS,46600W106,IXYS CORP,USD,248.16,381.055,269.501,98.807,21.23,67.11,111.554,89.348,89.348,181.05,7.894,17.922,5.813,246.435,246.435,23.034,53.285,3674,CA
114370,20140331,2013,4,IXYS,46600W106,IXYS CORP,USD,255.005,383.182,270.632,98.438,20.554,69.346,112.55,89.895,89.895,185.659,7.85,19.179,7.623,336.33,336.33,30.884,72.464,3674,CA
114370,20140630,2014,1,IXYS,46600W106,IXYS CORP,USD,244.953,373.545,274.169,90.159,20.427,56.635,99.376,88.08,88.08,188.318,7.25,18.014,3.423,88.08,88.08,7.25,18.014,3674,CA
114370,20140930,2014,2,IXYS,46600W106,IXYS CORP,USD,272.658,395.899,271.709,124.944,49.674,53.529,124.19,86.435,86.435,219.129,6.948,17.661,4.609,174.515,174.515,14.198,35.675,3674,CA
114370,20141231,2014,3,IXYS,46600W106,IXYS CORP,USD,251.07,375.598,274.407,112.989,4.196,76.936,101.191,81.326,81.326,174.134,6.289,16.466,5.468,255.841,255.841,20.487,52.141,3674,CA
114370,20150331,2014,4,IXYS,46600W106,IXYS CORP,USD,254.967,373.855,267.301,121.164,3.433,78.794,106.554,82.926,82.926,176.173,6.18,16.322,7.018,338.767,338.767,26.667,68.463,3674,CA
114370,20150630,2015,1,IXYS,46600W106,IXYS CORP,USD,254.155,391.384,274.953,118.216,6.291,85.364,116.431,82.047,82.047,168.791,7.683,17.829,3.696,82.047,82.047,7.683,17.829,3674,CA
114370,20150930,2015,2,IXYS,46600W106,IXYS CORP,USD,254.05,387.993,273.397,116.851,6.114,84.059,114.596,80.257,80.257,169.991,7.804,17.598,4.445,162.304,162.304,15.487,35.427,3674,CA
114370,20151231,2015,3,IXYS,46600W106,IXYS CORP,USD,284.68,421.236,273.022,154.238,85.327,40.043,148.214,75.133,75.133,244.637,7.28,16.438,5.265,237.437,237.437,22.767,51.865,3674,CA
114370,20160331,2015,4,IXYS,46600W106,IXYS CORP,USD,288.33,422.701,279.295,155.806,85.253,34.51,143.406,79.772,79.772,253.82,7.219,16.008,7.11,317.209,317.209,29.986,67.873,3674,CA
114370,20160630,2016,1,IXYS,46600W106,IXYS CORP,USD,282.412,417.636,279.956,151.393,77.94,36.923,137.68,80.638,80.638,245.489,7.91,17.948,3.477,80.638,80.638,7.91,17.948,3674,CA
114370,20160930,2016,2,IXYS,46600W106,IXYS CORP,USD,286.96,422.7,285.789,153.804,77.776,36.542,136.911,78.629,78.629,250.418,7.848,17.988,5.156,159.267,159.267,15.758,35.936,3674,CA
114370,20161231,2016,3,IXYS,46600W106,IXYS CORP,USD,289.631,422.081,286.195,158.493,76.997,37.398,135.886,79.484,79.484,252.233,6.703,16.979,6.202,238.751,238.751,22.461,52.915,3674,CA
114370,20170331,2016,4,IXYS,46600W106,IXYS CORP,USD,303.814,433.979,297.855,167.904,76.791,37.814,136.124,83.372,83.372,266,8.077,19.356,7.377,322.123,322.123,30.538,72.271,3674,CA
114370,20170630,2017,1,IXYS,46600W106,IXYS CORP,USD,313.427,449.387,315.216,171.01,76.853,35.169,134.171,83.542,83.542,278.258,7.573,17.579,2.144,83.542,83.542,7.573,17.579,3674,CA
114370,20170930,2017,2,IXYS,46600W106,IXYS CORP,USD,315.068,462.978,324.332,168.771,76.761,39.467,138.646,87.684,87.684,275.601,8.231,18.822,6.03,171.226,171.226,15.804,36.401,3674,CA
117116,20130331,2013,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20130630,2013,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,2.884,5.268,3.704,2.509,0,1.564,1.564,0.377,0.377,1.32,0.235,,0.009,0.978,0.978,0.235,,2834,
117116,20130930,2014,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20131231,2014,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,5.816,7.895,4.284,5.409,0,3.624,3.624,0,0,2.192,0.533,1.878,0.01,0,0,0.533,1.878,2834,
117116,20140331,2014,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20140630,2014,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,2.487,4.392,1.424,2.359,0,3.061,3.061,0,0,-0.574,1.801,3.939,0.025,0,0,2.334,5.817,2834,
117116,20140930,2015,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20141231,2015,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,6.704,8.117,6.54,6.562,0,1.835,1.835,0,0,4.869,1.592,3.122,0.003,0,0,1.592,3.122,2834,
117116,20150331,2015,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20150630,2015,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,34.397,35.545,34.411,34.183,0,1.369,1.369,0,0,33.028,2.981,3.969,0.075,0,0,4.573,7.091,2834,
117116,20150930,2016,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20151231,2016,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,29.961,31.226,30.244,27.419,0,1.104,1.215,0,0,28.857,3.651,5.675,0.356,0,0,3.651,5.675,2834,
117116,20160331,2016,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20160630,2016,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,25.336,26.396,25.218,24.862,0,1.064,1.178,0,0,24.272,3.702,5.482,0.388,0,0,7.353,11.157,2834,
117116,20160930,2017,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20161231,2017,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,17.881,32.716,22.877,13.448,0,1.825,9.839,0,0,16.056,3.529,5.749,0.007,0,0,3.529,5.749,2834,
117116,20170331,2017,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20170630,2017,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,14.953,27.565,19.449,11.095,0,4.133,8.116,0,0,10.82,5.019,7.404,0.009,0,0,8.548,13.153,2834,
117116,20170930,2018,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20171231,2018,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,11.529,29.554,20.141,5.19,0,5.515,9.413,0,0,6.014,3.67,6.37,0.007,0,0,3.67,6.37,2834,
117116,20180331,2018,3,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20180630,2018,4,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,6.849,20.839,14.232,4.405,0,2.876,6.607,0,0,3.973,3.559,4.497,0,0,0,7.229,10.359,2834,
117116,20180930,2019,1,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,,,,,,,,,,,,,,,,,,2834,
117116,20181231,2019,2,KZIA,48669G105,KAZIA THERAPEUTICS LTD,USD,6.209,18.04,12.944,3.814,0,1.71,5.096,0,0,4.499,2.613,3.702,0,0,0,2.613,3.702,2834,
117768,20130131,2012,4,NVDA,67066G104,NVIDIA CORP,USD,4775.258,6412.245,4827.703,732.786,18.998,976.223,1584.542,1106.902,1106.902,3799.035,298.007,397.656,183.309,4280.159,4280.159,1147.282,1538.973,3674,CA
117768,20130430,2013,1,NVDA,67066G104,NVIDIA CORP,USD,4606.616,6279.527,4824.936,561.423,18.333,925.577,1454.591,954.739,954.739,3681.039,327.161,430.841,65.667,954.739,954.739,327.161,430.841,3674,CA
117768,20130731,2013,2,NVDA,67066G104,NVIDIA CORP,USD,3922.608,5569.592,4172.173,591.321,17.685,935.791,1397.419,977.238,977.238,2986.817,331.738,427.125,150.653,1931.977,1931.977,658.899,857.966,3674,CA
117768,20131031,2013,3,NVDA,67066G104,NVIDIA CORP,USD,4049.841,5711.373,4320.647,562.084,17.015,985.927,1390.726,1053.967,1053.967,3063.914,340.294,436.615,188.812,2985.944,2985.944,999.193,1294.581,3674,CA
